mouse_symbol	signatures	class	n_human_targets	human_targets	inclusion_decision
Tm4Sf4	FETAL_INTESTINE_GENES;REVIVAL_STEM_CELL_GENES;YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tma7	REVIVAL_STEM_CELL_GENES	ambiguous	2	TMA7:ENSG00000232112;TMA7B:ENSG00000225528	extended_ambiguous_only
Tmbim1	FETAL_INTESTINE_GENES	ortholog_one2one	1	TMBIM1:ENSG00000135926	include_primary
Tmbim4	FETAL_INTESTINE_GENES	ortholog_one2one	1	TMBIM4:ENSG00000155957	include_primary
Tmc5	FETAL_INTESTINE_GENES	ortholog_one2one	1	TMC5:ENSG00000103534	include_primary
Tmc7	FETAL_INTESTINE_GENES	ortholog_one2one	1	TMC7:ENSG00000170537	include_primary
Tmco3	FETAL_INTESTINE_GENES	ortholog_one2one	1	SLC9D1:ENSG00000150403	include_primary
Tmed8	FETAL_INTESTINE_GENES	ortholog_one2one	1	TMED8:ENSG00000100580	include_primary
Tmed9	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	TMED9:ENSG00000184840	include_primary
Tmem106C	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tmem107	FETAL_INTESTINE_GENES	ortholog_one2one	1	TMEM107:ENSG00000179029	include_primary
Tmem108	FETAL_INTESTINE_GENES	ortholog_one2one	1	TMEM108:ENSG00000144868	include_primary
Tmem125	FETAL_INTESTINE_GENES	ortholog_one2one	1	TMEM125:ENSG00000179178	include_primary
Tmem132A	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tmem136	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tmem17	FETAL_INTESTINE_GENES	ortholog_one2one	1	TMEM17:ENSG00000186889	include_primary
Tmem173	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tmem176B	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tmem181C-Ps	REGENERATIVE_EPITHELIUM	NOT_FOUND_IN_BIOMART	0		exclude
Tmem184C	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tmem188	YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tmem2	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tmem216	FETAL_INTESTINE_GENES	ortholog_one2one	1	TMEM216:ENSG00000187049	include_primary
Tmem218	FETAL_INTESTINE_GENES	ortholog_one2one	1	TMEM218:ENSG00000150433	include_primary
Tmem229A	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tmem231	FETAL_INTESTINE_GENES	ortholog_one2one	1	TMEM231:ENSG00000205084	include_primary
Tmem40	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	TMEM40:ENSG00000088726	include_primary
Tmem43	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	TMEM43:ENSG00000170876	include_primary
Tmem62	FETAL_INTESTINE_GENES	ortholog_one2one	1	TMEM62:ENSG00000137842	include_primary
Tmem63A	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tmem74B	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tmie	FETAL_INTESTINE_GENES	ortholog_one2one	1	TMIE:ENSG00000181585	include_primary
Tmpo	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	TMPO:ENSG00000120802	include_primary
Tmprss2	FETAL_INTESTINE_GENES	ortholog_one2one	1	TMPRSS2:ENSG00000184012	include_primary
Tmprss4	FETAL_INTESTINE_GENES	ortholog_one2one	1	TMPRSS4:ENSG00000137648	include_primary
Tmprss7	FETAL_INTESTINE_GENES	ortholog_one2one	1	TMPRSS7:ENSG00000176040	include_primary
Tmsb4X	REVIVAL_STEM_CELL_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tmtc2	FETAL_INTESTINE_GENES	ortholog_one2one	1	TMTC2:ENSG00000179104	include_primary
Tmx4	FETAL_INTESTINE_GENES	ortholog_one2one	1	TMX4:ENSG00000125827	include_primary
Tnc	REGENERATIVE_EPITHELIUM	ortholog_one2one	1	TNC:ENSG00000041982	include_primary
Tnf	FETAL_INTESTINE_GENES;REGENERATIVE_EPITHELIUM	ortholog_one2one	1	TNF:ENSG00000232810	include_primary
Tnfaip1	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	TNFAIP1:ENSG00000109079	include_primary
Tnfaip2	FETAL_INTESTINE_GENES	ortholog_one2one	1	TNFAIP2:ENSG00000185215	include_primary
Tnfaip3	REGENERATIVE_EPITHELIUM	ortholog_one2one	1	TNFAIP3:ENSG00000118503	include_primary
Tnfaip8	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	TNFAIP8:ENSG00000145779	include_primary
Tnfrsf10B	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tnfrsf11B	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tnfrsf12A	FETAL_INTESTINE_GENES;YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tnfrsf1B	REGENERATIVE_EPITHELIUM	NOT_FOUND_IN_BIOMART	0		exclude
Tnfrsf21	FETAL_INTESTINE_GENES	ortholog_one2one	1	TNFRSF21:ENSG00000146072	include_primary
Tnfrsf8	REGENERATIVE_EPITHELIUM	ortholog_one2one	1	TNFRSF8:ENSG00000120949	include_primary
Tnfsf9	FETAL_INTESTINE_GENES;REGENERATIVE_EPITHELIUM	ortholog_one2one	1	TNFSF9:ENSG00000125657	include_primary
Tnip3	REGENERATIVE_EPITHELIUM	ortholog_one2one	1	TNIP3:ENSG00000050730	include_primary
Tnk2	FETAL_INTESTINE_GENES	ortholog_one2one	1	TNK2:ENSG00000061938	include_primary
Tnks1Bp1	YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tnni2	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	TNNI2:ENSG00000130598	include_primary
Tns1	FETAL_INTESTINE_GENES;REGENERATIVE_EPITHELIUM	ortholog_one2one	1	TNS1:ENSG00000079308	include_primary
Tns3	FETAL_INTESTINE_GENES	ortholog_one2one	1	TNS3:ENSG00000136205	include_primary
Tns4	FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	TNS4:ENSG00000131746	include_primary
Tomm20	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	TOMM20:ENSG00000173726	include_primary
Tomm7	REVIVAL_STEM_CELL_GENES	NO_ORTHOLOG	0		exclude
Tor3A	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tor4A	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tpbg	FETAL_INTESTINE_GENES	ortholog_one2one	1	TPBG:ENSG00000146242	include_primary
Tpcn1	FETAL_INTESTINE_GENES	ortholog_one2one	1	TPCN1:ENSG00000186815	include_primary
Tpd52L1	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tpgs2	FETAL_INTESTINE_GENES	ortholog_one2one	1	TPGS2:ENSG00000134779	include_primary
Tpm2	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	TPM2:ENSG00000198467	include_primary
Tpm3	REVIVAL_STEM_CELL_GENES	NO_ORTHOLOG	0		exclude
Tpm4	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	TPM4:ENSG00000167460	include_primary
Tpp2	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	TPP2:ENSG00000134900	include_primary
Tpst1	FETAL_INTESTINE_GENES	ortholog_one2one	1	TPST1:ENSG00000169902	include_primary
Trappc12	FETAL_INTESTINE_GENES	ortholog_one2one	1	TRAPPC12:ENSG00000171853	include_primary
Trappc2	FETAL_INTESTINE_GENES	NO_ORTHOLOG	0		exclude
Trex2	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	TREX2:ENSG00000183479	include_primary
Trib3	YAP_SIGNALING_GENES	ortholog_one2one	1	TRIB3:ENSG00000101255	include_primary
Trim15	YAP_SIGNALING_GENES	ortholog_one2one	1	TRIM15:ENSG00000204610	include_primary
Trim29	FETAL_INTESTINE_GENES	ortholog_one2one	1	TRIM29:ENSG00000137699	include_primary
Trim3	FETAL_INTESTINE_GENES	ortholog_one2one	1	TRIM3:ENSG00000110171	include_primary
Trim40	REGENERATIVE_EPITHELIUM	ortholog_one2one	1	TRIM40:ENSG00000204614	include_primary
Trim41	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	TRIM41:ENSG00000146063	include_primary
Trim7	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	TRIM7:ENSG00000146054	include_primary
Trip12	FETAL_INTESTINE_GENES	ortholog_one2one	1	TRIP12:ENSG00000153827	include_primary
Trip6	FETAL_INTESTINE_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	TRIP6:ENSG00000087077	include_primary
Trnp1	FETAL_INTESTINE_GENES	ortholog_one2one	1	TRNP1:ENSG00000253368	include_primary
Trove2	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Trp53Inp1	FETAL_SPHEROID_EPITHELIUM_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Trpm6	YAP_SIGNALING_GENES	ortholog_one2one	1	TRPM6:ENSG00000119121	include_primary
Tsc22D1	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tsc22D2	YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tshz1	FETAL_INTESTINE_GENES	ortholog_one2one	1	TSHZ1:ENSG00000179981	include_primary
Tshz2	FETAL_INTESTINE_GENES	ortholog_one2one	1	TSHZ2:ENSG00000182463	include_primary
Tspan15	FETAL_INTESTINE_GENES	ortholog_one2one	1	TSPAN15:ENSG00000099282	include_primary
Tspan17	FETAL_INTESTINE_GENES	ortholog_one2one	1	TSPAN17:ENSG00000048140	include_primary
Tspan2	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	TSPAN2:ENSG00000134198	include_primary
Tspan33	FETAL_INTESTINE_GENES	ortholog_one2one	1	TSPAN33:ENSG00000158457	include_primary
Tspan4	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	TSPAN4:ENSG00000214063	include_primary
Tspan6	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	TSPAN6:ENSG00000000003	include_primary
Tspo	FETAL_INTESTINE_GENES;REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	TSPO:ENSG00000100300	include_primary
Ttc22	FETAL_INTESTINE_GENES	ortholog_one2one	1	TTC22:ENSG00000006555	include_primary
Ttc26	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Ttc30B	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Ttc39A	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Ttc8	FETAL_INTESTINE_GENES	ortholog_one2one	1	TTC8:ENSG00000165533	include_primary
Ttc9	FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	TTC9:ENSG00000133985	include_primary
Ttll1	FETAL_INTESTINE_GENES	ortholog_one2one	1	TTLL1:ENSG00000100271	include_primary
Ttr	FETAL_INTESTINE_GENES	ortholog_one2one	1	TTR:ENSG00000118271	include_primary
Tubb6	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	TUBB6:ENSG00000176014	include_primary
Tuft1	FETAL_INTESTINE_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	TUFT1:ENSG00000143367	include_primary
Tulp2	FETAL_INTESTINE_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	TULP2:ENSG00000104804	include_primary
Twf2	FETAL_INTESTINE_GENES	ortholog_one2one	1	TWF2:ENSG00000247596	include_primary
Twsg1	FETAL_INTESTINE_GENES	ortholog_one2one	1	TWSG1:ENSG00000128791	include_primary
Txndc15	FETAL_INTESTINE_GENES	ortholog_one2one	1	TXNDC15:ENSG00000113621	include_primary
Uba7	FETAL_INTESTINE_GENES	ortholog_one2one	1	UBA7:ENSG00000182179	include_primary
Ubd	REGENERATIVE_EPITHELIUM	ortholog_one2one	1	UBD:ENSG00000213886	include_primary
Ube2A	REVIVAL_STEM_CELL_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Ube2C	REVIVAL_STEM_CELL_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Ube2H	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Ube2N	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Ubqln1	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	UBQLN1:ENSG00000135018	include_primary
Ubtd2	FETAL_INTESTINE_GENES	ortholog_one2one	1	UBTD2:ENSG00000168246	include_primary
Ubxn11	FETAL_INTESTINE_GENES	ortholog_one2one	1	UBXN11:ENSG00000158062	include_primary
Ubxn6	FETAL_INTESTINE_GENES	ortholog_one2one	1	UBXN6:ENSG00000167671	include_primary
Ugdh	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	UGDH:ENSG00000109814	include_primary
Uggt2	FETAL_INTESTINE_GENES	ortholog_one2one	1	UGGT2:ENSG00000102595	include_primary
Uhrf1Bp1L	REVIVAL_STEM_CELL_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Unc119B	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Unc13A	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Unc13D	FETAL_INTESTINE_GENES;YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Unc5C	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Upk1B	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Ush1G	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Usp18	FETAL_INTESTINE_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	USP18:ENSG00000184979	include_primary
Usp46	FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	USP46:ENSG00000109189	include_primary
Uts2	FETAL_INTESTINE_GENES	ortholog_one2one	1	UTS2:ENSG00000049247	include_primary
Vamp5	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	VAMP5:ENSG00000168899	include_primary
Vamp8	FETAL_INTESTINE_GENES	ortholog_one2one	1	VAMP8:ENSG00000118640	include_primary
Vangl1	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	VANGL1:ENSG00000173218	include_primary
Vapb	FETAL_INTESTINE_GENES	ortholog_one2one	1	VAPB:ENSG00000124164	include_primary
Vasn	FETAL_INTESTINE_GENES	ortholog_one2one	1	VASN:ENSG00000168140	include_primary
Vcam1	FETAL_INTESTINE_GENES	ortholog_one2one	1	VCAM1:ENSG00000162692	include_primary
Vgll3	YAP_SIGNALING_GENES	ortholog_one2one	1	VGLL3:ENSG00000206538	include_primary
Vill	FETAL_INTESTINE_GENES	ortholog_one2one	1	VILL:ENSG00000136059	include_primary
Vim	REGENERATIVE_EPITHELIUM	ortholog_one2one	1	VIM:ENSG00000026025	include_primary
Vmp1	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	VMP1:ENSG00000062716	include_primary
Vnn1	FETAL_SPHEROID_EPITHELIUM_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	VNN1:ENSG00000112299	include_primary
Vnn3	FETAL_INTESTINE_GENES	NO_ORTHOLOG	0		exclude
Vopp1	FETAL_INTESTINE_GENES	ortholog_one2one	1	VOPP1:ENSG00000154978	include_primary
Vps33A	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Vps37B	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Vrk1	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	VRK1:ENSG00000100749	include_primary
Vsig1	FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	VSIG1:ENSG00000101842	include_primary
Vwa5A	FETAL_INTESTINE_GENES;REVIVAL_STEM_CELL_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Wars	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Wasf1	FETAL_INTESTINE_GENES	ortholog_one2one	1	WASF1:ENSG00000112290	include_primary
Wbp1L	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Wdpcp	FETAL_INTESTINE_GENES	ortholog_one2one	1	WDPCP:ENSG00000143951	include_primary
Wdr34	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Wdr47	FETAL_INTESTINE_GENES	ortholog_one2one	1	WDR47:ENSG00000085433	include_primary
Wdr6	FETAL_INTESTINE_GENES	ortholog_one2one	1	WDR6:ENSG00000178252	include_primary
Wdr60	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Wdr77	FETAL_INTESTINE_GENES	ortholog_one2one	1	WDR77:ENSG00000116455	include_primary
Wdr78	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Wfdc1	FETAL_INTESTINE_GENES	ortholog_one2one	1	WFDC1:ENSG00000103175	include_primary
Wfdc18	REGENERATIVE_EPITHELIUM	NO_ORTHOLOG	0		exclude
Wfdc2	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	WFDC2:ENSG00000101443	include_primary
Wls	FETAL_INTESTINE_GENES	ortholog_one2one	1	WLS:ENSG00000116729	include_primary
Wnt4	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	WNT4:ENSG00000162552	include_primary
Wnt7A	FETAL_INTESTINE_GENES;YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Wnt7B	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Wrb	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Wtip	FETAL_INTESTINE_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	WTIP:ENSG00000142279	include_primary
Wwc1	FETAL_INTESTINE_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	WWC1:ENSG00000113645	include_primary
Wwc2	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	WWC2:ENSG00000151718	include_primary
Wwp2	FETAL_INTESTINE_GENES	ortholog_one2one	1	WWP2:ENSG00000198373	include_primary
Wwtr1	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	WWTR1:ENSG00000018408	include_primary
Xaf1	FETAL_INTESTINE_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	XAF1:ENSG00000132530	include_primary
Xpc	FETAL_INTESTINE_GENES	ortholog_one2one	1	XPC:ENSG00000154767	include_primary
Xpo5	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	XPO5:ENSG00000124571	include_primary
Yap1	YAP_SIGNALING_GENES	ortholog_one2one	1	YAP1:ENSG00000137693	include_primary
Ypel3	FETAL_INTESTINE_GENES	ortholog_one2one	1	YPEL3:ENSG00000090238	include_primary
Ypel5	FETAL_INTESTINE_GENES	ortholog_one2one	1	YPEL5:ENSG00000119801	include_primary
Ythdf3	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	YTHDF3:ENSG00000185728	include_primary
Ywhab	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	YWHAB:ENSG00000166913	include_primary
Zbp1	REGENERATIVE_EPITHELIUM;YAP_SIGNALING_GENES	ortholog_one2one	1	ZBP1:ENSG00000124256	include_primary
Zbtb32	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	ZBTB32:ENSG00000011590	include_primary
Zbtb7C	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Zc2Hc1A	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Zc4H2	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Zcchc3	FETAL_INTESTINE_GENES	ortholog_one2one	1	ZCCHC3:ENSG00000247315	include_primary
Zdhhc8	FETAL_INTESTINE_GENES	ortholog_one2one	1	ZDHHC8:ENSG00000099904	include_primary
Zfhx3	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	ZFHX3:ENSG00000140836	include_primary
Zfp185	YAP_SIGNALING_GENES	ortholog_one2one	1	ZNF185:ENSG00000147394	include_primary
Zfp30	FETAL_INTESTINE_GENES	ortholog_one2one	1	ZFP30:ENSG00000120784	include_primary
Zfp365	FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	ZNF365:ENSG00000138311	include_primary
Zfp37	YAP_SIGNALING_GENES	ortholog_one2one	1	ZFP37:ENSG00000136866	include_primary
Zfp52	FETAL_SPHEROID_EPITHELIUM_GENES	NO_ORTHOLOG	0		exclude
Zfp57	YAP_SIGNALING_GENES	ortholog_one2one	1	ZFP57:ENSG00000204644	include_primary
Zfp706	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	ZNF706:ENSG00000120963	include_primary
Zfpm2	FETAL_INTESTINE_GENES	ortholog_one2one	1	ZFPM2:ENSG00000169946	include_primary
Zkscan6	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	ZNF18:ENSG00000154957	include_primary
Zmat1	FETAL_INTESTINE_GENES	ortholog_one2one	1	ZMAT1:ENSG00000166432	include_primary
Zmat3	FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	ZMAT3:ENSG00000172667	include_primary
Zmpste24	FETAL_INTESTINE_GENES	ortholog_one2one	1	ZMPSTE24:ENSG00000084073	include_primary
Zmynd15	YAP_SIGNALING_GENES	ortholog_one2one	1	ZMYND15:ENSG00000141497	include_primary
Zmynd8	FETAL_INTESTINE_GENES	ortholog_one2one	1	ZMYND8:ENSG00000101040	include_primary
Znf512B	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Znrf1	FETAL_INTESTINE_GENES	ortholog_one2one	1	ZNRF1:ENSG00000186187	include_primary
Zscan2	FETAL_INTESTINE_GENES	ortholog_one2one	1	ZSCAN2:ENSG00000176371	include_primary
